game_date,Arizona Diamondbacks_10,Arizona Diamondbacks_30,Arizona Diamondbacks_Season,Atlanta Braves_10,Atlanta Braves_30,Atlanta Braves_Season,Baltimore Orioles_10,Baltimore Orioles_30,Baltimore Orioles_Season,Boston Red Sox_10,Boston Red Sox_30,Boston Red Sox_Season,Chicago Cubs_10,Chicago Cubs_30,Chicago Cubs_Season,Chicago White Sox_10,Chicago White Sox_30,Chicago White Sox_Season,Cincinnati Reds_10,Cincinnati Reds_30,Cincinnati Reds_Season,Cleveland Guardians_10,Cleveland Guardians_30,Cleveland Guardians_Season,Colorado Rockies_10,Colorado Rockies_30,Colorado Rockies_Season,Detroit Tigers_10,Detroit Tigers_30,Detroit Tigers_Season,HFA_10,HFA_30,HFA_Season,Houston Astros_10,Houston Astros_30,Houston Astros_Season,Kansas City Royals_10,Kansas City Royals_30,Kansas City Royals_Season,Los Angeles Angels_10,Los Angeles Angels_30,Los Angeles Angels_Season,Los Angeles Dodgers_10,Los Angeles Dodgers_30,Los Angeles Dodgers_Season,Miami Marlins_10,Miami Marlins_30,Miami Marlins_Season,Milwaukee Brewers_10,Milwaukee Brewers_30,Milwaukee Brewers_Season,Minnesota Twins_10,Minnesota Twins_30,Minnesota Twins_Season,New York Mets_10,New York Mets_30,New York Mets_Season,New York Yankees_10,New York Yankees_30,New York Yankees_Season,Oakland Athletics_10,Oakland Athletics_30,Oakland Athletics_Season,Philadelphia Phillies_10,Philadelphia Phillies_30,Philadelphia Phillies_Season,Pittsburgh Pirates_10,Pittsburgh Pirates_30,Pittsburgh Pirates_Season,San Diego Padres_10,San Diego Padres_30,San Diego Padres_Season,San Francisco Giants_10,San Francisco Giants_30,San Francisco Giants_Season,Seattle Mariners_10,Seattle Mariners_30,Seattle Mariners_Season,St. Louis Cardinals_10,St. Louis Cardinals_30,St. Louis Cardinals_Season,Tampa Bay Rays_10,Tampa Bay Rays_30,Tampa Bay Rays_Season,Texas Rangers_10,Texas Rangers_30,Texas Rangers_Season,Toronto Blue Jays_10,Toronto Blue Jays_30,Toronto Blue Jays_Season,Washington Nationals_10,Washington Nationals_30,Washington Nationals_Season
2020-08-22,2.4836707660240274,0.6265752980744531,0.5486262726386446,1.570826217726476,1.6287352030427238,1.3775541466014856,-4.182256384184648,-1.5836394229770183,-1.511799606107353,-0.2765058625417503,-0.23966951926532698,-0.21173992063488573,-1.7549145877270307,-0.2961406395082396,0.12400890730643448,0.29276895571814926,-0.9374104894773878,-0.5982880022022887,-0.789999916401299,1.1082867928802353,1.2828352397427112,-4.635322654946342,-0.6492418372549515,-0.5533946614528163,-1.6664046599635076,-1.2082334663025238,-1.407847206716416,2.222709050508536,-0.295106531441299,-0.2018930981964985,-0.01662718487674912,0.0410919069165384,0.014501423744203839,1.323264494266268,0.9364039202179969,1.0542862462561586,2.61803150700313,0.5051917206140876,0.2236952632057826,-0.6947500725213577,-0.05571474915562524,-0.074366089281812,0.8163604647050342,-0.3673892323199159,-0.5668831675546414,-2.848352745590768,-0.09302687506420496,-0.033701578371856854,0.5445049496239097,-0.5243401854272978,-0.8727718571136572,-1.2118532669620545,0.6229040570079836,0.6366616226570403,0.9500107097303031,-0.8890846488926066,-0.7813310855559977,1.9798838510350094,0.938816307800218,1.0043218515756942,-0.7507748531064192,0.12650301416403056,0.10987192256234175,1.1810759583943784,0.20086693181032,-0.06685735047470664,1.5716665864079855,-0.19400939789848032,-0.4586527139526217,0.31501255024637786,0.6351781129891871,0.7875519997133513,0.037403425300513604,0.8762043575269017,0.8719812207768105,1.076734128511735,-0.019923567240635966,-0.053880402054033355,-0.04555851936880009,0.36947433686344944,0.4734584896903488,-3.354669107916377,-0.32709696241427644,-0.2895679276923249,0.07353401857722833,0.4487290953135636,0.4116307428118796,2.3274239787582456,0.021644839800542808,0.11777763750650755,0.7932266489395421,-1.2833026496328306,-1.3122840481948848
2020-08-23,3.1766945717830786,0.5686559743157075,0.6265752980744531,1.0064494959985633,1.5579954576765151,1.6287352030427238,-4.314102874463248,-1.5877182397740526,-1.5836394229770183,0.25961371457426946,-0.1898743686074174,-0.23966951926532698,-3.160576994860686,-0.4827253482448696,-0.2961406395082396,-0.10389811717582914,-1.128386494585334,-0.9374104894773878,-0.46584443350026455,1.0224754322181577,1.1082867928802353,-4.901315337716382,-0.4194307260621448,-0.6492418372549515,-0.5199782706594902,-1.263830609623195,-1.2082334663025238,3.4142236132010306,-0.13262982987961378,-0.295106531441299,0.308881447252768,0.10668958381108212,0.0410919069165384,0.8667535370031475,1.2155512645939777,0.9364039202179969,1.9311562162167908,0.3381477787706665,0.5051917206140876,0.09621115702350083,-0.1610411818632527,-0.05571474915562524,-0.5951476852892905,-0.6217662534257451,-0.3673892323199159,-2.000774289709204,-0.04817834386168507,-0.09302687506420496,2.2775813685707433,-0.2055120763853874,-0.5243401854272978,-1.3199614428287885,0.29624600856553973,0.6229040570079836,-0.005382566864755088,-0.9788862837225489,-0.8890846488926066,1.4580687854423213,0.9756191828527088,0.938816307800218,-0.9366685260850226,0.009699630923197854,0.12650301416403056,0.8141191750988558,0.1156715754262112,0.20086693181032,1.5232227984733806,-0.008989573068713745,-0.19400939789848032,0.5804758683234645,0.9384130673841209,0.6351781129891871,-0.7708161218680005,0.6814811203218633,0.8762043575269017,2.157164316894882,0.17279828685041168,-0.019923567240635966,0.6411025611335426,0.3550702672724053,0.36947433686344944,-3.4627702014218973,-0.3497557554922931,-0.32709696241427644,-0.28562303203800643,0.6838400043735426,0.4487290953135636,2.6427897836085648,-0.0004133271427697913,0.021644839800542808,0.6149958256402305,-1.139147472183851,-1.2833026496328306
2020-08-24,3.6108123059565425,0.6301594396884949,0.5478392443176741,0.142745219769813,1.3533311401216168,1.5626354884494553,-3.5540400148218128,-2.015646068510639,-1.564561601614932,1.0042715561932951,-0.4929530258133011,-0.18154270733576727,-2.8770449961791122,-0.49621564481703395,-0.48623082315366234,0.2988531638812665,-0.7449180889997462,-1.1318899067241321,0.5107468680815588,1.0520308663967723,1.0189719378253812,-4.96681881471344,-0.6111241343009597,-0.42292769440625955,0.36912401443127,-0.899889869114581,-1.2990333369922635,3.025852588442478,-0.41941340338775274,-0.13613920612277075,0.43211217598883167,0.08894833192903741,0.11382038771848897,0.6611594126613574,1.0572716948144651,1.1942092770125559,1.0769173032289874,0.16788930366606902,0.3346512739004994,0.32172676023382885,-0.18675313365063384,-0.20961438604632546,-1.0702265744302655,-0.49126590390390457,-0.418466872076419,-0.7481593788106708,0.35729461524831496,-0.04416240132569923,1.355220938020886,-0.39018362511121457,-0.20901402986715428,-0.8113823360503534,0.4808889798099273,0.2927398923980217,-1.1491025333967335,-1.0622161035558886,-0.9597345741572619,0.8201443830635319,1.0479487315348812,0.8691935432359981,-1.113425596004428,-0.06144660146148021,0.007515656879491018,1.2837368245092797,0.18235099604337812,0.11690287151039962,1.5413543441933502,0.07361101671432699,-0.012493016784358005,-0.36816167767510255,0.7762135418630463,0.8767002463442641,-0.8272899027890886,0.5152794113441286,0.8761727877621442,2.3447045587123267,0.09275348233773821,0.1575594951348073,0.30640602406172585,0.4328818269258396,0.35157377168648835,-1.9708295327233833,-0.13549859437766937,-0.3360025597242974,-0.27181461532897244,0.7208836942913438,0.682310030214833,1.5598087656906257,0.08682457776505655,0.0006434585370652633,0.35893529376885264,-0.8421924577024846,-1.2501650834407914
2020-08-25,3.427203633335096,0.5257502678278487,0.6135984361691915,-0.7433533850447716,1.5983752418343036,1.4384170428067153,-1.9111700042650992,-1.7316359826680126,-1.5962108884216277,-0.08860309902820127,-0.3328439565188522,-0.10167843741448822,-4.021391781963621,-0.596191028603412,-0.4564290338876783,1.1385613285844878,-1.0809629007930661,-1.0277049234981708,-0.2719943079582581,1.1295773589385696,1.1012278754744245,-3.118378470293871,-0.40879752832086924,-0.5506337955237398,-0.7458750299234652,-0.8572379211359576,-1.0174833705220465,1.7879917251965012,-0.4714328876852493,-0.28014410647016746,0.3391129841933507,0.05165118696915825,0.16765575773147834,1.4844972602218411,1.166446237770593,1.0976091960992016,1.8737194202623768,0.6260909666660315,0.2547223183642884,0.9096125696175577,0.14959974560250874,-0.22876084230051824,0.1415460129284264,-0.3979770747877955,-0.14790357647063787,-1.9092682040098392,0.10775948938300978,0.1856314589896914,2.1231788993331735,0.039466509948924255,-0.24350696038433398,-1.0804185992012199,0.0020207355888230607,0.21950887675536604,-0.6893638191303053,-0.8292175954517389,-1.0660736947899871,0.6252144580259281,0.8126682224656185,0.8157959151902101,-1.0798300815086663,0.007245750570724234,-0.014808000022920008,1.801525387762234,-0.032065255745256975,-0.02927742864072394,0.4240759394724225,-0.19866618249021484,-0.004380954239860348,-1.0407245453509617,0.7035995815425147,0.721337803608247,-0.9812417873198341,0.5133032987046124,0.862140971557423,0.7377307408777151,-0.13565330999432135,0.14002680351956476,1.2372891507599124,0.4585359893960544,0.38485453566908945,-1.9900868945079726,-0.28753169455789224,-0.3208187544890557,1.0118323871084354,0.8154203587511716,0.6703489095997018,0.16220145221029791,0.00024738369538145993,-0.03366562526085771,1.4637456121963714,-1.1925914459957105,-1.0504282360033517
2020-08-26,3.4255665500766157,0.6083642547872503,0.5843513427533233,0.19658471929384538,2.0059431469497007,1.4533726418373232,-1.154733065706403,-1.4635242640252342,-1.5680434255983502,-0.508176481109958,-0.4210680333631127,-0.10261101549259093,-3.4388339755192905,-0.5616764643753833,-0.7391561657103279,1.6688728694402049,-0.24795302236386546,-0.9994088059185942,0.0033863356086905653,1.4403159901371931,1.1310090656783476,-2.930393224417154,-1.126242237510981,-0.524530500691197,-0.8664296762810859,-0.7833997499369124,-1.055973342177148,2.351488259806916,-0.19565368186448437,-0.5263009574970983,0.20573785130703062,0.08106921267566604,0.17170610326597083,1.1643057867606057,1.0343311566496598,1.3038821224961814,0.7400467615992252,-0.24850631645042662,0.5301078182488415,0.42517026619932446,-0.0871871852513652,-0.02673513221695704,0.9980049235809705,-0.24049540732754424,-0.15708835819265266,-1.5351546410490702,0.040663318357011015,0.11275865364444979,1.4371189622913128,-0.7256559464481876,-0.15170041256208558,0.1628924764449035,1.0047666395109631,0.05972860152583455,-0.8230440973248654,-0.43373440615225745,-1.0444598297829226,-0.1431625096757594,0.6212001754889748,0.8259836777650623,-1.586642816339793,-0.29275039067662784,-0.08094840631202745,0.4840610457580055,-0.1206877363401551,-0.024418273952052396,0.906851196763598,0.11368108819026755,-0.007997929050505757,-1.0870649007822528,0.5072412924309484,0.713270313342725,-0.5240383484031599,0.7003491305007034,0.8271388259013667,0.21661680336852726,-0.17436035824367105,0.05966195961528107,1.463328334401286,0.366778707380813,0.629612592508946,-0.7103716767016718,-0.21118570104978407,-0.3781746920949576,0.9709769080830724,0.6913753447423067,0.6920998623876331,-0.8327406600025751,-0.16246016920241768,-0.07033475849895736,-0.06301042355001336,-1.4763307491920135,-1.1216832654249331
2020-08-27,2.3314320681958636,0.4992466092826334,0.6633430857733718,1.5537101645639502,1.7375133530573401,1.4316730721399977,-1.6153880417594562,-1.4874302584745296,-1.371653882904169,0.28437711767823465,-0.09589447755473142,-0.18339843152652524,-3.40123703184304,-0.5255501459295994,-0.4549707625263147,1.4910085989645023,-0.15137246538925317,-0.8656859202404029,0.3547430199026388,1.3873288589051258,1.1145416564283954,-2.790662454769936,-1.1842977910385284,-0.5348002637198378,-1.5064721946409858,-0.7891004954811316,-0.9933409775995993,2.59773841716153,0.03205839987078334,-0.2964854180459281,0.4036541475204085,0.11977034993833176,0.13848478317468785,1.1477085029855674,0.964282291050412,1.1516761038348595,0.110992361787623,-0.002317621143216578,0.3733010760717091,-0.14056076693412417,-0.20559931645650298,-0.12237046332804175,1.3165074831056331,-0.23181963930278132,-0.06650342616473892,-0.24603639245825082,-0.0315550020335241,0.06301818916120736,0.4822361644077314,-0.810254181663414,-0.24467912182176116,0.8586152680665485,0.9916464894271187,0.20857876656839786,-1.8500406273346082,-0.3338523366474104,-1.0534634328283892,-0.21875423319602838,0.6850611274783874,0.760474639548577,-0.08837275305295236,-0.4677900726684289,-0.2350112991794609,-0.8675643830766677,-0.12475062086763992,-0.10501913226417794,1.634892054777149,0.35043668623808744,0.15923059383528596,-0.5415219374169538,0.39525972885007077,0.5387603900884672,0.730204456925396,0.7124881353416991,0.9320128444482888,0.3152613778330387,-0.22537765514251903,-0.0004835888323856716,1.0377473141228737,0.2751521313524076,0.4682260646542565,-0.762340186841901,-0.5508862055867574,-0.19637784568066396,-0.32282905453422994,0.6497253505126066,0.5070430102387304,-0.030611669039417366,0.23238290998899666,-0.14719458612582784,-1.0574743485389189,-1.4551930860990134,-1.2234713736539347
2020-08-28,2.796650926315766,0.5673204427321358,0.6384778998562401,1.5241020907779754,1.619766775949741,1.4536213837131902,-0.7587191176436301,-1.523164681917691,-1.3720415820722438,-0.5978520223928011,0.03745643999764857,0.01835104725312322,-3.314525439137131,-0.3015734033891349,-0.4233324910708255,1.5707194939558562,-0.16819343004126888,-0.6525723109581015,-0.22342184158761647,1.428860426636531,1.0628324644160514,-2.4876835189697095,-1.2761094054169297,-0.5300118649333811,-1.5525526015621594,-0.6785274186140393,-1.0137792198865567,2.106012599219629,-0.023470418083400266,-0.32747437852209144,0.41696323097871496,0.1214806423237471,0.1763189736928897,0.4816582707660105,1.164190720559121,1.1052337236665002,0.1486450138087617,-0.07102337520743945,0.3118308899240192,0.5114833363782503,-0.5166563839293314,-0.14542403265421097,0.7589559299451688,-0.3365791167818987,-0.1108703348589828,0.06989005279639657,-0.17902760958972852,0.09557566428436376,0.26526606757577614,-1.1191562509840602,-0.37974811176249845,0.35869749124988515,1.0150550941796601,0.26879440174789887,-1.2112435104178725,-0.14642851942735008,-1.0537560851855912,-0.6865247638026964,0.6752759180534001,0.7599411218337501,-0.5121333986647153,-0.3038528370975605,-0.31020378149360983,-0.46767630048309283,-0.05269845920270129,-0.17771733401552606,1.5766786131600408,0.2974576384932266,0.3843510909132893,0.7146170569867377,0.5920179260273545,0.5179194457958414,-0.3953939656725991,0.5346386742065429,0.9051933174993481,0.16720377448138393,-0.4601355524195368,-0.01060784375667993,1.2324134124390007,0.21698550722928855,0.38907648961824187,-0.857152207969262,-0.574004592743029,-0.26810761841646197,0.3848580718606679,0.8090731810581393,0.4222591749226817,0.39869340555342775,0.3132085253899844,0.08213724887242407,-1.1677404570100691,-1.2977445310201396,-1.2873104273444556
2020-08-29,2.433611494946314,0.61573112390656,0.6545506091445303,1.6888153844113283,1.5382723815410173,1.4421015430753141,-0.44151849592149744,-1.2455659362163218,-1.3315720319912352,-0.8961193100416153,-0.29693360077750514,0.004646908767743574,-2.9599916419467616,-0.46960575823933165,-0.37194031142976874,0.7206742445641415,-0.07628079575637065,-0.6384351824245056,1.0730661857455233,1.1847824143821541,0.9164234854585456,-3.3811576007538133,-1.5273850607212067,-0.5171621395534526,-2.0935698077158325,-0.8165638548776261,-0.9710511209274898,1.9669275087361893,-0.0007791127712007852,-0.3093269972749149,0.4409351706968632,0.1309599382814348,0.16148843133391996,0.19108193755561745,1.2457488211531516,1.1025777010145632,0.7715827668174472,0.13156305176545705,0.32380674800417947,1.4407485714522175,-0.46178909678884555,-0.10442254554640444,0.989464182264241,-0.07146608022648206,-0.3250045332078154,0.6040187205339668,-0.2637951031549983,0.10532691786574784,-0.23273968505945575,-0.6375402805717564,-0.5340204133194403,0.2682724679533638,0.7406235971893372,0.29228049112397636,-1.1801124943524666,-0.16850108865097072,-1.0255874043079067,-0.5468462988542341,0.9412111940178977,0.7484668962288111,-1.6918490191065443,-0.3010788958459433,-0.3105770323099825,0.6254978585993333,0.02115822145534312,-0.1279270817695965,3.08049378744914,0.7965796726312718,0.43014105723348883,0.534913776216305,0.2985224714168612,0.6467595935516348,0.14472477942458195,0.538666182825513,0.7278683038015877,-0.23581624469502266,-0.35751665997253107,0.07952471574587017,-1.0234280337005628,-0.3060670312175414,0.4118016800644682,-1.1315227336497944,-0.8108665452345091,-0.20445188218302895,1.4551092153496146,0.8861846570799987,0.39845560683271636,0.7129069320295249,0.6057561607674639,0.05761220536416417,-2.0053681068575346,-1.471145172546037,-1.2478889243639717
2020-08-30,0.9509114160297513,0.5172145893801522,0.7947542144265501,2.4791744422052053,1.4744972303181083,1.506843330348858,0.6825752307885418,-1.1148626674126871,-1.1664776122751142,-1.9190773106913086,-0.22465370885035554,-0.22893084663078775,-2.580976492242743,-0.629190159796918,-0.3400123827958455,0.44406845393322375,-0.2946518056852073,-0.5441294114673688,-0.17490936088660286,1.0053742102950696,0.9373618586388973,-3.275845523119963,-1.5465407711534347,-0.9246492709908012,-0.5654347824648585,-0.8339418038122403,-1.1764701450572896,1.8003311374230775,0.24886256748725932,-0.2398186937311955,0.6056760472361237,0.20723110219069782,0.14196740977129782,0.873071836669758,1.0174060951942177,1.109672773460458,-0.8937793967029144,0.05945487600579625,0.42571800985977254,1.4145756925933703,0.05778910374507313,-0.0831727257627914,-0.27133401680569186,-0.3207286260334723,-0.17219401415065108,-0.3061241059572398,-0.5341942885046342,0.062269709170875855,0.40914064499222325,-0.6187826379916769,-0.3365320594989891,1.4219982027132676,0.8871104695725679,0.3027908372896297,-0.3915296995592214,-0.12509951290996862,-1.0016273601594035,-0.8622582011407878,1.0460022073915558,0.7649766855219622,-1.351939345103986,-0.38233486488524737,-0.3736770089541346,-0.669722293202587,0.021875271240053725,-0.06815978752629821,2.9440663347114895,0.7569469854109135,0.7470391317180993,-0.3498466578097422,0.5849020253927103,0.4244970297344639,0.21937848525498346,0.5931587146048444,0.7576165128525166,1.3635295562448135,0.14994806778490666,0.11182623336250606,0.3481582254769966,-0.2986240594689639,-0.033072493518623146,-2.085784954236201,-1.1012363378175805,-0.2847634772038942,0.4684475391583085,0.5112074445872697,0.5855155007653525,1.8284136862316538,0.8452649026024175,0.2067800694127541,-0.7379266500305774,-1.3377113123090798,-1.48003978729693
2020-08-31,0.9222373379531872,0.5293642635606317,0.6572875585963316,2.2179972412990177,1.4387019412179654,1.5362339298739083,0.8438122357099287,-1.2485765868565777,-1.0122547175136085,-0.6945464450394588,-0.029958444512807665,-0.18595570289360813,-2.683427102593567,-1.0966406288632384,-0.43813938563672306,-0.04545273353575515,-0.14002662806448418,-0.6771289936963952,-0.3375114212933164,0.5416943685191216,0.8120352860443658,-1.7759029810855569,-1.21650473298157,-0.9662556420500122,-0.8815305682966658,-1.0076049571664423,-1.090985886478557,1.0373999646672016,0.1865272403900389,-0.04378714991315773,0.43010706626903106,0.10089145205110044,0.1655353656341448,2.257917403166555,1.2659195087695811,1.006962120874552,-0.15104717162467,0.4538100768851728,0.2883837636712869,-0.14578536619632398,0.26953528616716765,0.25463931437924786,0.7094036291691472,-0.3382659985167619,-0.31681780768909384,-0.8180474375036209,-0.7019572148621984,-0.1115097520345353,-0.578722514589984,-0.49326003468512325,-0.31420660175464904,0.6663799942519604,0.6770187132595349,0.4802240273147635,-0.3053756570128159,0.011712263967950354,-0.9677958011242357,-0.22717745229704303,1.022238137423872,0.7823042938291555,-1.0445419939966487,-0.38885879359828013,-0.4205699703323322,-0.9914127995415536,-0.04157551400304735,-0.0683801004604163,3.2358204471621295,0.6303651588346854,0.729197348157487,-2.1404648835823927,0.38061982426801083,0.5151783472749794,-0.6532598511647844,0.3378666831643,0.6383206462653025,3.134841578264327,0.1553940495083184,0.430531070531322,0.592242112558935,0.09122707329175211,-0.03532613708136543,-1.6777766046818543,-1.3391574827956203,-0.49684309207320454,-0.786876209909467,0.2757062395122312,0.38304467203632087,1.2692943985477911,1.0547778039459137,0.38838297676529426,-0.08827301626661727,-1.078308711677896,-1.4256978836141145
